label,text
0,"'que tal trocar seu parabéns por respeito o ano inteiro'
Mas eu não te dei parabéns"
0,"Que texto maravilhoso 
https://t.co/0z6X2gevf6"
1,"Quis me chamar de sapatão? 
Logo eu, que peguei tua irmã"
0,@RaabeBastos @OdeCarvalho @jairbolsonaro parabéns pela coragem! Abraços.
1,@RachelSherazade ele só vai preso se ele fizer uma piada com gorda...
0,"@RachelSherazade Rachel, você é uma mita!!!!!!!"
0,racismo está nos olhos de quem vê
0,racismo inverso existe sim veja a sintaxe da palavra.........
0,radio talent burra coloca macho p eneltecer mulher
0,@rainhadohate146 Tão mas tu és burra ou que ?Não percebeste o q eu disse? Tu és UMA MULHER ! É o teu dia ! Mas eu n stou a flr d nscr mulher
0,@rainhaim @Rapaeo criticar gente branca. eu posto vários prints de racistas como denúncia.
0,"@rainhaim @Rapaeo é uma crítica, mas a sua amiga aí foi rachada no perfil, por isso diz que é racista."
1,@ramonsm16 ela é mais legal eu sei. Só que ela é feia e gorda...
0,"Ranieri,o treinador do título impossivel do Leicester,foi despedido.
Pelo menos o SCP n tem esse problema.Nunca despede treinadores campeões"
0,"“Rapefugees”: já começa em Portugal _
https://t.co/2yUoW99sPV#Refugees #Refugiados #Portugal"
0,@RaquelRangel0 fala isso pro goleiro bruno
0,@RaquelRangel0 @GABRIELPlNHEIRO Laranja Mecânica é chato
1,@RaquelRangel0 menina se não fosse o movimento feminista nem existiria o dia da mulher deixa de ser burra
0,@RaquelRangel0 5 - Rio de Janeiro
0,"Razão e coragem contra a infâmia. O medo não passa por aqui!
#PNR #Nação #Identidade
@sosracismo @EsquerdaNet _ https://t.co/XXhZd7kS5U"
0,@rbrochrdt dia da mulher ne cuidado com a burra
0,"@rcp01 Interessante observar,nesses últimos séculos as gerações seguintes não tiveram msma visão de INVASÃO d #ISLÃO em território europeu.."
0,Reação da esquerda quando o fotografo invadiu a privacidade do @jairbolsonaro e do @BolsonaroSP  -  'OK' 'hahahha fascistas' e etc...
0,"Reacção do Denzel após perder o Óscar para o Casey Affleck
#Oscars https://t.co/BcKCmMsM4W"
0,...real aqui são todos os vazamentos ilegais de informações sigilosas e de outras informações. É uma total 'caça as _ https://t.co/uD1F6uvHiv
0,"@realDonaldTrump 
Óbvio! Só não vê quem não quer.
#Trump #PNR"
0,"Realizou-se, em 11 de Fevereiro, a primeira reunião Ordinária deste ano, do Conselho Nacional do PNR.
https://t.co/4xXPfWi5Yd#Portugal #PNR"
0,"Realmente, concordo. Vamo se beijar https://t.co/aSlnxtyaSl"
0,@RealOzziePena @V_of_Europe @JOAQUINVOLTOU @OdeCarvalho @AnaPaulaVolei @moura_101 @GABRIELPlNHEIRO @BlogDoPim Eu também não votaria.
0,"@reasalvagni @lag0_ hahahahahhahaa o menino pede dinheiro pro iago falando que não tem pai, os dois se abraçam e chora"
0,@reayresss questão de gosto
0,@reayresss vou sugerir pra @dilmabr
0,Receberei hoje o PM Canadense Trudeau e um grupo de empreendedoras pra discutir mulheres no ambiente corporativo. _ https://t.co/xINpB5o7Op
0,"Reclama da superlotação de presídios mas se dizem que vão construir mais, reclama tb. Ah, vá! https://t.co/8pTrgbwZ1F"
0,reclama que o temer é corrupto mas na hora de votar na dilma com ele de vice nem ligou né?
0,"Recomendo isto aos jornalistas-terroristas do cartel da comunicação social, aos comentadores e à carneirada histéri _ https://t.co/RWgDSmXnxV"
0,"Recordando um 'desafio' na minha candidatura nas 'Intercalares Lisboa 2007'.
Obtive 0,8%. 
Objectivo para 2017: 2%.
https://t.co/XC1RTlxwx6"
0,"@RedeGlobo só reparei nas tetona da Ana Paula mesmo, a merda que vcs escrevem eu ja nem me surpreendo mais"
1,"'Refugiado estão morrendo de frio na Grecia''. Que bom,pelo menos com o pau congelado eles n conseguem estuprar mais nenhuma europeia"
0,"Refugiados e Emigrantes, a perspectiva do Padre Vítor Melícias.Dia 9, pelas 21.00 h, na Escola Secundária de Peniche.A não perder..."
0,Refugiados não passam de 0.3% da população do planeta. https://t.co/0gyeBrx7mj
0,refute o que eu falei! Mandar frases nerds de efeito é fácil! https://t.co/IvFhch3338
0,"Regular os mercados energéticos e financeiros
https://t.co/KDyksvyzrR#PNR #RenovarPortugal #Portugal"
0,Relatório de Força de Trabalho do LinkedIn: Jan e Fev foram consecutivamente os meses mais fortes para contratação _ https://t.co/ddcouzuDKO
0,"'religiões africanas' falou bem!
Esse seu argumento só consolida o que tenho dito, ora!!! https://t.co/pOAw5pv0VX"
0,"@RenatoBrowne @renataloprete @GloboNews se elas votarem nelas mesmas, talvez ajude https://t.co/A0MTriB5R1"
0,@renatuuus Amore Ajuda a divulgar: O primeiro livro da @melaineribeiro 'A ESCRITORA E O MUSICO' www.aescritoraeomusico.blogspot.com
0,"@renatuuus Q fodas, hein amigo..."
0,"Reportagem da FOLHA DE SP de hoje. Este tipo de reportagem aliado a programas como Amor e Sexo, Fatima Bernardes,... https://t.co/XyIJiyHLjI"
0,16 Reportagens de Notícias Falsas Relatadas Desde a Vitória de Trump' https://t.co/eAg8EwPZ7qhttps://t.co/EKP64KSUOC
0,"Repórter da CMTV que falhou o direto do grande sismo de Leiria Fátima, já foi enviado para o canhão da Nazaré."
0,Resumindo: descreveu o @pecesiqueira https://t.co/rZsyDXLZ8S
1,Resumo do feminismo: querer aprovação pra mostrar o rabo https://t.co/GRoLFzkEsX
0,resumo. Fugiu!!!  Têm medo da verdade!  A verdade tortura!!!! https://t.co/IX6VzBQNbX
0,"Retweet para ganhar seguidores, siga quem retweetou e siga de volta todos. @Angola_unida via https://t.co/znsvmN3RRS"
0,Reunião com generais em Mar-a-Lago em Flórida. Muito interessante! https://t.co/pshsZjy6zm
0,Reunião com os maiores líderes executivos esta manhã. Bons empregos estão voltando aos EUA. Saúde e impostos estão sendo planejados AGORA!
0,Reunião maravilhosa com PM canadense @JustinTrudeau e com um grupo de empresárias líderes do Canadá e dos Estados _ https://t.co/QyqoPFMVdV
0,"@RevistaISTOE faltando assunto?Que feio, requentar notícia kkkkk Perseguir @PastorMalafaia  é IBOPE negativo seus t _ https://t.co/fuKTfrgsY3"
0,@RevLuyolo Comprou a sua casa numa zona em que a sua mãe era empregada doméstica.-'Ela não vai precisar voltar pra _ https://t.co/fOKwfdTjoR
0,@ricardo4769 @RuiHCruz Apenas demos início a um movimento
0,@Rihwherehaveyou @RachelSherazade O Obama também fez isso com os 'refugiados' e não vi  ninguém reclamando. A modinha agora é criticar Trump
0,"#rilitros RT @amora_inlove @angelicamorango se eu tivesse na Liquid Love, iria participar da Promoção ME INFARTA MORANGO, kkkkkkk #passomal"
0,"Rindo até 2020. Foram reclamar do banimento do Trump de alguns países, ele foi lá e baniu todos os refugiados. Como não amar?!"
0,Rio Branco perde em casa (0-2 São José) https://t.co/vusPGJMVii
0,RIP MTV. De novo https://t.co/w7F91JG7fK
0,'Ritxar Bacete afirma que não há mudança porque os homens não estão interessados em igualdade' https://t.co/Ot6O8rAJlx via @elpais_brasil
0,@RJRBAleixo Faro vai ficar sempre na minha lista de cidades obrigatórias a partir de agora
0,"@RJRBAleixo O Baldwin tem carta branca, senão não aceitava apresentar"
1,"Roberta tu é feia, falsa, rídicula, gorda, entre outras coisas q não posso dzr aqui por risco de processo.Vai sair com rejeição max  #BBB17"
0,"@rocha_02 Teve 'urnas eletrônicas venezuelanas', 'médicos cubanos e refugiados haitianos votaram em dila' e ele não fez questão de desmentir"
0,@rodolfogbw Como a esquerda é quem manda no coletivismo feminista..e eles nao querem falar mal de ISLÃ = todas cala _ https://t.co/gi16sM9Bhi
0,@rodrigo_melo86 @dudaleich por que voce deletou o seu twitte? Vergonha???
0,@rodrigo_melo86 por que voce deletou o seu tuite???
0,@rodrigo_melo86 repito! Por que voce deletou o seu twitter?
0,"@Rolandinho @YouTube Que mulher não precisa do feminismo, aquele msm q fala q mulher deve vestir o que quer mas apoia a cultura da burca ?"
1,"@ronanoliveira_ @jpriscilla26 Cuidado com a burra!  Proteçao na EDIÇÃO, mulher! O programa ta 'pintando' ela como uma vitima e perseguida"
0,"@ronizeppelin pode crer, ofensivo isso"
0,@rphaeu Aécio e bolsonaro!!! amooo
0,RT @__andrea__b: @GABRIELPlNHEIRO E porque será que esses ricos países vizinhos não recebem os refugiados? https://t.co/RRiNsfgIwO
0,"RT @__idgaftype: É a realidade que nos rodeia! Chega de fingir que não existe, quanto mais cedo se depararem com isso,melhor será a aceitaç _"
0,RT @__JDF: Hoje o talho do Mota não só não é vandalizado como ainda lá vai encontrar um porco e dois presuntos embrulhados em papel azul e _
0,RT @_azevedonicolas: O Barça viu o PSG de branco e pensou que fosse o Real... aí deu no que deu né kkkkkk
0,RT @_BrenddaLima: Vai ter programação em Fortaleza. https://t.co/BeVgua6J7u
0,"RT @_carmeloneto: O BNDES empresta para países a um prazo máximo de 15 anos. Com o companheiro Castro, de Cuba, regra foi quebrada, emprést _"
0,"RT @_carmeloneto: Se as eleições fossem hoje, e o 2º turno fosse entre João Dória e Jair Bolsonaro. Em quem você votaria para presidente?"
0,"RT @_carmeloneto: @TPJaros não. A lei da imigração abre as fronteiras do Brasil para refugiados, e libera a ONU para emitir vistos, tirando _"
0,"RT @_CartolaFC: Depois deste jogo, não duvido de nada. Angola ganhava de 4x0 até os 80 minutos.
Angola 4X4 Mali (10/01/2010)  https://t.co _"
0,"RT @_catolicando_: E tbm pelos refugiados, por qm não tem casa, pelos q passam fome, por qm foi abandonados pelos pais ou familiares e enfi _"
0,RT @_cinnamongirl: eu toda vez que vejo alguém falando que racismo inverso existe http://t.co/LIEJJCUlVy
0,RT @_deadputa: Se Angola não for considerado melhor destino europeu em 2018 eu desisto da vida
0,RT @_deadputa: só faltava dizeres que angola não é cidade também xD https://t.co/AfVPpp1YoX
0,"RT @_ema1904_: 'E vestido de vermelho e branco, tu podes ainda mais.' 
Vence por nós 
Vence por eles 
VENCE POR TI  
#RumoAoTetra #Carreg _"
0,"RT @_GlitteryKisses: Não estou de acordo, mas também temos de ter em conta que maior parte dos trabalhadores da Disney são americanos, educ _"
0,RT @_LAERTO: Até o quebrando o Tabu já ta pedindo desculpas mas tem nego confirmando a história que foi Homicídio https://t.co/wQjTKJWm6S
1,RT @_Renzzi: Mulher burra me da nojo!
0,"RT @_tristezinha: Oi, @Mawara. Aguardo sua opinião sobre o quanto o islã massacra as mulheres. @elmalditocabron @otmar03"
0,"RT @AbrahoCavalcant: Retweeted MARISA LOBO (@marisa_lobo):
Comece seu apoio a este cinema que rejeitou #BelaEAFera , compartilhando e... h _"
0,"RT @ACarioca_: Dê mais valor aos sentimentos, porque o dinheiro um dia acaba e a maquiagem sai com água."
0,"RT @AcordouAcordou: DÓI OS OUVIDOS
PT É UMA FARSA
=> O manifesto concebido para livrar Lula da cadeia tortura a verdade e trucida a língu _"
0,"RT @AdemirAlvim: @ArantxaNome Brincamos com isso, mas a doutrinação ideológica no ensino e na mídia é nosso maior inimigo. Fabricam todo ti _"
0,"RT @AdemirAlvim: Odeio carnaval, mas esse é o melhor carro alegórico que já vi na vida https://t.co/6k42F6v1dC"
0,"RT @AdLEPdV: @madjunto_pt se não s atender os imigrantes portugueses na Vzla  pronto, vão  ser refugiados em algum país também. Muito casos _"
0,"RT @adoromatarvacas: as crianças estão a ser educadas, se muita gente tivesse sido educada não pensariam que as crianças viram homossexuais _"
0,"RT @adrianohidalgo: @RicardoFerraco acaba de apresentar no Senado projeto de lei p/ obrigar presos a indenizar vítimas
https://t.co/BZkKqwF _"
0,RT @Adrieli_S: Vamos fazer um bingo com os neurônios da galera que acha que desmilitarizar a PM é acabar com a polícia. https://t.co/wHyNKb _
1,RT @adrism16: td dia o msm post no ldrv perguntando cade as sapatao
0,RT @aeciodepapelao: Esse vídeo é ótimo https://t.co/qQM0QcEFji
0,"RT @agnaldoregojr: A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acreditem qu _"
0,RT @aguedescartoon: Reinaldo Azevedo foi a favor da lava-jato até a queda do PT. Depois disso passou a atacar Moro (já o chamou de ditador! _
0,RT @aguedescartoon: Temer está sendo apedrejado porque elogiou as mulheres de um jeito que a esquerda pirulito não aprova: exaltando qualid _
0,RT @ahOflavinho: @BlogDoPim Grande! Destrinchou o problema e a cabeça dos esquerdistas.
0,"RT @aiaiai63: Vitória (ES), Praça 8, a partir das 8 horas, dia 8 https://t.co/6lK02n6Bkjhttps://t.co/VeKlvJWVJU"
0,RT @37227: A intérprete de língua gestual a tentar traduzir da melhor maneira a bela figura de Passos Coelho no parlamento. https://t.co/4r _
0,"RT @ajulysantos: A Esquerda está trabalhando a todo vapor para aprovar a legalização da maior agressão ao universo feminino, o aborto.
#PL _"
0,"RT @ajulysantos: A gente xinga a grande mídia o tempo todo, e vai continuar xingando, menos hoje.  https://t.co/KVr1F482Yk"
0,"RT @ajulysantos: Certeza que a violência contra a mulher agora acaba. Que lindo ato!
(Prender homem violento nem pensar) https://t.co/9uBT _"
0,"RT @ajulysantos: Cynara Menezes hoje vai sonhar com Reinaldo Azevedo, ele repetiu todo discurso dela contra Joice."
0,RT @ajulysantos: Levy Fidelix pode pagar 25 trilhões e o aparelho excretor vai continuar igual
0,RT @ajulysantos: O maior ato feminista de 2017 até o momento foi o de Marine Le Pen se recusando a se curvar as imposições machistas islâmi _
0,RT @ajulysantos: Os fãs de Lula certamente vão dizer que tudo isso é mentira https://t.co/iDDsullz1w
0,RT @ajulysantos: Parece que @AecioNeves anda bem preocupado com a candidatura de Jair Bolsonaro https://t.co/HA4Fc02ILn
0,RT @ajulysantos: Pensando no textão contra o machismo para postar no facebook https://t.co/srRgEsO4q0
0,"RT @ajulysantos: PSDB não quer perder o título de 'Direita Brasileira' para o Jair Bolsonaro, seria muita humilhação. https://t.co/W0wv2k5T _"
0,"RT @ajulysantos: Queremos igualdade!
Queremos igualdade!
Empoderamento feminino!
Queremos igualdade!
Ops! Não! Pera ai, nem tanto assim _"
0,"RT @ale_barbieri: Japão tem uma política de imigração bastante restrita. Por lá, não entram 'refugiados'. Pela porta da frente não passa po _"
0,"RT @alex_borges: Deus tá vendo essa turma que reclamava da boçalidade dos petistas e agora relincha que Trump é 'Hitler', 'Dilma' e sugere _"
0,"RT @alex_borges: Essa mentira de ontem contra o Trump é um divisor de águas, a imprensa oficialmente perdeu qualquer compromisso com a verd _"
0,"RT @alex_borges: - Legaliza e cobra imposto q diminui o crime
- Mas vc não diz q imposto é roubo?
- Sim
- Então o crime aumenta, certo?
- . _"
0,RT @alex_borges: Resumi para vocês um pronunciamento sensacional do Bill Whittle feito dois dias depois da eleição do ano passado.... https _
0,RT @alex_borges: Vejam a participação do @BolsonaroSP na audiência do Escola Sem Partido. Parabéns. deu show! https://t.co/HPJoo4iglQ
0,"RT @alex_borges: Você tem uma doença terminal e precisa deixar seus 3 filhos pequenos para alguém cuidar. Dessas opções, qual você escolhe?"
0,RT @alexandregarcia: Chegamos aos 120 mil amigos no meu primeiro programa sem gravata e só com mulheres. Bem-vindos e vamos em frente! Por _
0,RT @alexandregarcia: Não entendo como a pessoa confessa o crime e ainda é chamada de suspeito.
0,RT @alexandregarcia: Uma brasileira é estuprada a cada 11 minutos e não reagimos nem nos escandalizamos. Mas nos preocupamos com a american _
0,"RT @AlexandreVidalR: @fpdobbin @g1 eita, não é zero... Alemanha avança para restringir uso da burca https://t.co/Z66n4Bz0q5 via @dw_brasil"
1,RT @alexismrr11: A minha casa não aceita refugiados aka Mónica
0,RT @AlexRoussef171: @agnaldoregojr @jdoriajr @partidonovo30 Concordo! Venceria as eleições com certeza!
1,RT @AlexRoussef171: Povo comendo lixo - esta é a prosperidade comunista bolivariana. Luladrão e sua ORCRIM tem que apodrecer na cadeia. htt _
0,RT @allinoneguyPT: Macho Tuga! https://t.co/7PbZF5fnfA
0,RT @allonsygui: nao entendi mto bem a nicki minaj achou um livro dai leu e se transformou na bella do crepusculo? q doideira https://t.co/n _
0,"RT @AltRightBR: A Folha de S. Paulo omitiu as 20 milhões de mortes feitas na Revolução Russa em reportagem, por que não estou surpreso? htt _"
0,"RT @AltRightBR: Destrua o comunismo como uma cobra a ser morta antes de seu nascimento, pois sua mordida é letal. A praga vermelha não pode _"
0,RT @AltRightBR: Foto de um casamento infantil forçado. Casamentos infantis são comuns no Oriente Médio e o islamismo apoia isso. https://t. _
0,"RT @AltRightBR: Lembre-se: mais do que nunca, o Brasil precisa de você. Com a nossa própria ousadia, garra e força, iremos combater a praga _"
0,"RT @AltRightBR: Manifestações pró Trump acontecem nos EUA e mídia ignora, veja fotos e vídeos https://t.co/pB0zn7ltUOhttps://t.co/5MiXsgkd _"
0,"RT @AluisioEscritor: Zoofilia? PSOL é um lixo ainda muito mais podre que o PT Só pode ser doença isso
https://t.co/zK37XeIIt9 @lobaoeletric _"
0,"RT @ALuizCosta: Prefeita de Calais, da direita 'moderada' (partido de Fillon), proíbe dar comida a refugiados https://t.co/LlB8SA3v4n"
0,RT @amanda_castelar: Nunca ri tanto com os tweets @direitafalando kkkkkkk
0,"RT @AmandaJanainne: As dicas 1 e 6 são incríveis, vale a pena ler <3
Mas hoje, eu só queria imprimir a 9 e colar na testa. https://t.co/BA _"
0,"RT @amariemachado: Overdose de tourete foi muito bom, hoje no Porto. Só isso e #racharlenhapreta"
0,RT @Ana_Clara_22k: sendo consolada pelo fato de que amanhã é sexta
1,"RT @anamr_c: Fufas decentes hj é o nosso dia, mulheres"
0,RT @AnaNiRibeiro: Boa noite https://t.co/oxzIXyUQJU
0,RT @AnaPaulaVolei: Quando líderes eram líderes. #SessãoNostalgia https://t.co/4cMuJhaFId
0,RT @AnaPaulaVolei: @RachelSherazade @JOAQUINVOLTOU @DaniloGentili tô chegando dos You És Ei e levando Trumpão da massa!!
0,RT @AnapazBraulio: @AntonioGeovani4 Angola não wi
0,RT @andrefran: Banir refugiados não é apenas cruel mas prejudicial economicamente. https://t.co/nviGRfgCjN
0,"RT @anncarolfdiniz: Tem gente comemorando que Levy Fidelix foi multado, estão achando que  isso vai fazer o aparelho excretor começar a rep _"
0,RT @annyxv: O #diadamulher não é uma 'data comemorativa'. É um dia para conscientização da luta diária das mulheres em busca de respeito e _
1,RT @Antonio902Car: Então vc acha que temos obrigação de receber refugiados do estado Islâmico né? Então depois não reclama! https://t.co/Dl _
0,RT @antonutchi: O @Justiceiro_Sujo apenas está mostrando que pagar de politicamente correto na internet é apenas uma MODINHA. Amo essa @
0,"RT @antonutchi: Porque o que mais tem é lobo em pele de cordeiro. Contra a hipocrisia, @justiceiro_sujo neles!"
1,"RT @arabiangirlxx: Tipo a doença mais comum em Angola é catinga . Os pacientes entram 'Médico , tenho catinga o que faço?' Nada filho,não t _"
0,"RT @Arigfeijo: Ver homossexuais, não faz ninguém homossexual. Assim, as crianças não ficam preconceituosas e vão respeitar a orientação sex _"
0,"RT @arikardnoir: Só acho que primeiramente criança não deviam ver essas cenas de beijos, independente dos géneros(gays ou heteros).. https: _"
1,"RT @ArinildoGarcya: Como eu sou contra a homossexualidade, penso que isso não é normal apesar d'haverem crianças criadas por 'gays' não é u _"
0,"RT @arqmonicamendes: Acorda mulher burra: feminismo não é afrontar nudez, mas respeitar seu corpo quando o homem só quer usar você e, depoi _"
0,RT @ArthurQuezada: Mitroglou faz 0X1 depois de brigar muito pela bola. Benfica vai vencendo o Braga e se mantendo na liderança do Campeonat _
0,RT @artur_slo: Você vai ajudar a fazer com que essa CENA se REPITA no dia 26 de Março? Dê um ENTUSIASMADO RT. #26deMarcoEuVou https://t.co/ _
0,"RT @asantissp: Entenda como um portalzinho de merda quer controlar o que vc pensa, fala e até seu passado https://t.co/b1SxBJTeNO"
0,"RT @ativismodesofa: #EuParo pq feminicídios ainda são noticiados com chamadas que dizem 'por amor', 'por ciúme' ou 'crime passional'. O cer _"
0,"RT @atletico: Sócios GNV Prata e GNV Branco, continua a venda de ingressos para Atlético x Tupi! Vá ao Horto torcer pelo #Galo: https://t.c _"
0,RT @AudryLima: Sou DIREITA com muito orgulho e se me chamarem de ultra mega conservadora ficarei radiante. https://t.co/mcZv8WkiDU
0,"RT @axecabinda: Evitar carne de ganso (quizila de Oxum)
Não comer carne de pombo ou galinha d'angola
Não ter dentro de casa penas de pavão _"
0,"RT @badstfemale: cl; ex 2ne1 
•_ sofre ataques desde de o debut por ser considerada fora dos padrões, chamada de gorda e feia por várias rev _"
1,RT @barata2001: @bento__9 @aloaloads isso e racismo pos anoes pretos fufas gays e shemales simao
0,RT @batman_reaca: @ArantxaNome eu com 20 cm não consegui curar
0,"RT @bazert: Autoridade Tributária, Banco de Portugal, isto está a ficar giro, finalmente começam a perceber-se todas as trapaças dos galifõ _"
0,"RT @bazert: Carlos Costa tinha mais que informação sobre o BES mas nunca chegava, hoje há mais que informação sobre o Carlos Costa e tb não _"
0,"RT @bazert: (Pssst, essa gente histérica já percebeu que os votos que tudo decidem são anónimos?)"
0,RT @bbb Emilly pede para tirar todas as caixas de leite da casa 'Agora só bebo leite de saquinho' desabafou a sister https://t.co/VCRvAlH25s
0,RT @bea_ap18: Até dá gosto sair de casa com este tempo
0,RT @beckttx: @paolabuzzone por isso eu sou sapatao. super indico.
1,"RT @becsamorim: eu queria dedicar esse tweet à minha sapatonice
obrigada vida por ser sapatão
bjs"
0,RT @belongtocarey: Façam zoom no pescoço do Éder https://t.co/1EbyFKcxvy
0,RT @benebarbosa_mvb: Mais de MIL assassinatos em menos de 65 dias! Desarmamento é um sucesso mesmo! https://t.co/VUFeCcktqo
0,"RT @benedito_xr: Realmente é muito difícil entender doutora Marisa, eu não enxergo nenhum benefício do carnaval para o país. https://t.co/B _"
0,RT @benjaminruiz: @Justiceiro_Sujo eu diria que vcs atendem uma necessidade pública essencial: expor a hipocrisia do politicamente correto! _
1,"RT @bentomarcela: o terceiro foi aquele que gabriella não fez nada pq gabriella é SAPATAO
puxa o fole fi de rapariga"
0,RT @bernardocampana: O 'Guia Politicamente Incorreto da Filosofia' do Pondé explica demais o trabalho do @Justiceiro_Sujo. Leiam!!
0,RT @Berrador: Hoje para muitos é dia para almoçar com a amante e jantar com a mulher. A restauração agradece
0,RT @Biakicis: Leiam a Veja desta semana. @jairbolsonaro https://t.co/Hu8cvPbzui
0,"RT @Biakicis: Ou você ama, ou você teme. @jairbolsonaro @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro @OdeCarvalho @tercalivre @joicehasse _"
0,"RT @bieberlandia: fato 44: se vc é menina, e algum garoto já te chamou de gorda ou feia, vc fingiu que n se importou mas chorou antes de do _"
0,RT @bitchdonash: @direitafalando melhor twitter
0,RT @blogdojefferson: Marcelo disse que se reuniu mais de 100 vezes com Dilma. E ela diz que ele 'insulta a minha honestidade'. Dilma insult _
1,"RT @BlogDoPim: Depois que Justiça sequestrou cobertura de R$ 1,5 mi ocupada por Lula, aposto que lulistas cogitaram fazer vaquinha para pag _"
0,RT @BlogDoPim: Odebrecht pagou até 100 mil dólares mensais às Farc por 20 anos. Rock In Rio confirma Guns N'Roses. Música do dia: 'Welcome _
0,"RT @BlogDoPim: Relembro meu texto sobre denúncia da ativista Ela, flagrada em ato petista, contra Bolsonaro por rebater xingamento. https:/ _"
0,RT @BlogDoPim: Tucanos se distinguem mal do PT: https://t.co/4oemPrjBg3
0,RT @blogfeministas: Campanha #PelaVidaDasPessoasTrans pq a luta contra a transfobia tbm é uma luta feminista https://t.co/2eSvMYgjkU https: _
0,"RT @blogfeministas: 8 de Março! Vamos juntas! Dê RT dizendo por que você para?
#8MBrasil #8MBR #EuParo https://t.co/QEfW0Knfrb"
0,RT @blogkatia: 30% da arrecadação para a Previdência Social é desvinculada (desviada) da Seguridade Social.
0,RT @blogkatia: Desvinculação de Receitas da União (DRU) permite ao governo federal usar livremente 30% de todos os tributos federais vincul _
0,RT @blogkatia: Não justo! Não podemos arcar com tamanho sacrifício. Que cortem ou reduzam o assistencialismo! https://t.co/Rzi4xm00mL
0,RT @blogkatia: Por que tanto empenho pela famigerada reforma da Previdência? Por causa da DRU de 30%
0,"RT @boloposte: Aqui se pode ver como Ederson, apesar de tocar na bola primeiro, depois atropela o seu adversário. Penalty bem assinalado co _"
0,RT @Bolsonaopressor: @editorahumanas na sexta feira https://t.co/zYxuFakWnR
0,RT @BolsonaroSP: Agora terei que buscar uma foto minha de criança jogando vídeo game para provar que papai não é vídeo gamefóbico. Pqp...
0,"RT @BolsonaroSP: Alô STF, vamos indenizar o @BorrachinhaMMA e sua equipe também, bem como todos os trabalhadores do Brasil vítimas dos pres _"
0,"RT @BolsonaroSP: Audiência de custódia: preso esculhamba juiz e tudo certo, até porque desacato é liberdade de expressão, não crime. https: _"
0,RT @BolsonaroSP: Bancada 'femina' aproveita dia internacional da mulher p/ aprovar lei que proíbe gestante dar a luz algemada. Já as mulher _
0,"RT @BolsonaroSP: BOM SINAL: PADRE PETISTA, JÚLIO LANCELOTTI, DEMONSTRA DESESPERO E DESCONHECIMENTO SOBRE BOLSONARO. https://t.co/8qD5BoXTTE"
0,RT @BolsonaroSP: DEPUTADAS DA BANCADA 'FEMINISTA' TIRAM PROVEITO DO DIA INTERNACIONAL DAS MULHERES... https://t.co/nGVSWtlDtW
0,"RT @BolsonaroSP: Para nos acusar de racistas são águias, para informar que fomos absolvidos são mudos. Entrevistas só ao vivo ou gravada po _"
0,"RT @BolsonaroSP: PSDB: pró desarmamento, contra redução maioridade penal,nunca nomearam Min.Def. da área. Quer melhorar a segurança? Já sab _"
0,RT @BolsonaroSP: PSDB votou contra a 'privatização' da CEDAE. Isso não te contam né. Será mesmo que era um caso de privatizadores x estatiz _
0,RT @BolsonaroSP: Veja: 6 páginas sobre @jairbolsonaro . Repórter nos acompanhou numa ida para Campina Grande e João Pessoa semana passada. _
0,RT @BolsonaroZueroo: Porque sou a favor do Bolsonaro #Bolsonaro2018 https://t.co/cdiM9hlM8l
0,RT @bonisss: A cada dia que passa cresce aindamais os adeptos à Marcha do Orgulho Hétero!!! RT Pelos poucos héteros que restam!!
0,"RT @BorrachinhaMMA: regrann @Bolsonaopressor -  A LUTA DO SÉCULO: UFC
Bolsonaro  X  Borrachinha.
Fortaleza/CE - 11 _ https://t.co/IvmzeCjej3"
0,RT @bralmello: 'Emirados Árabes querem ir a Marte e construir uma 'Dubai' lá até 2117'  -UOL  Por que não usam essa grana para ajudar os re _
0,"RT @brasil_fotos: Finalmente o Itamaraty irá fechar as embaixadas inúteis criadas por Lula e Dilma em países miseráveis, que consomem US$ 3 _"
0,RT @brasil_fotos: Gostaria que a OAB-SP respondesse porque os perfis de facções criminosas atuam livremente no Twitter e outras redes socia _
0,"RT @brasil_fotos: Vendo sua popularidade despencar e a debandada de seus seguidores, Reinaldo Azevedo agora afaga a esquerda para ver se co _"
0,RT @BrasilLibre: Por ex obras em angola vieram ou nao do BNDES? Quero entender @JoseMedeirosMT @Dep_Imbassahy @MoreiraFranco @BlogDoPim htt _
0,RT @BrazucaCopa2014: Aí @JOAQUINVOLTOU mais uma Raiz  / Nutella pra vc: #SRN   https://t.co/UVASglNu0T
1,"RT @BrothersDireita: Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das mulh _"
0,"RT @BrothersDireita: Gente, o Trump é sensacional. 
Mas essa mulher....Essa mulher é um MITO!!!!
@josuecurty3000 @RachelSherazade @otm _"
0,RT @Bruno4664777: @SouBenfica1904 @SLBenfica que lindo é vermelho e branco!
0,RT @brunovicari: @JOAQUINVOLTOU chego após Ponte x São Bernardo. #paz
0,RT @BTchissola: e diz que já não há crise em Angola  https://t.co/c2B8GCTzkb
0,"RT @calabresadani: Num mundo com tanta dor,violência e injustiça, me orgulho por ter um marido e tantos amigos talentosos q se esforçam p f _"
