id,text,tweet_url,n_prob_bin,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7UmKDS2AD-l8SJXRnNIF-Y4xuAlZuJmc3JSFC27bxGgs2ghBTOK0xY2cIFGsts5KXi1x0OY9u1qyb8NexU3CC7k2Z5P2BIS15UvZepdT5a6jVhg=,@pastorhenriquev Kkkkkk levantou se a besta,gAAAAABj7UmKPygZYf-bh_XvqrJ7yfRloIOx2ayB0PxUM0I4qwxNhzcv-faZFBZqRKdYAvTJle1FgL6fozeTSfJlyTIlpwni6gkiXkhSPrbQ83-Tj86jIMs8ccOWg8SNTSLuuqNERZr_aRc7TJRhPrvlPvFvr6COUA==,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKSjTk3MReR4Q0WcuaIPoL1vE5NvYqQUwG9ayxnG4iL4sgc37MCCWYk5rreev9tC7bYXcBS9EqfqQnYr-kZObbryYo4uFZ2s15uuFKMyDcJHQ=,"@caroldartora13 10 mil acho, 7. A rua é estreita da boca maldita. A tomada é curta.",gAAAAABj7UmK3H0GX85XBZoYNxHQCRFxTL1IGLv2cvStC4U6j1Hu7o9Ueec9jJP3Pinu_EZP8NGZY9-MdeDOWzAbFDdCWpvLq0cARlfckOY7rCNke4T4TEXkmzz9SfmmgbqeQ2RxRmDNu9OtzPBuwfmE0eKREhyJ-w==,8109,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK-GF9FPqfhNoY65EmZpsQSK3D7gMtbOsh7ZzYJdMGsR9qjOWYR0LsxMuazUAKRYlvl4DrBgWWlo7xyu_2s5Q57fR7w-MhwHEPgtirzDxYIME=,@Eunicio Pega fogo cabaré!,gAAAAABj7UmKe3in1yKF1PoC1B92e1w5O6Je_OqHoLkuooJ_1hCeGwjyUmxGxugbSr-s8Ba53t5Dgb_0NvlFmNhThN3Zcf3o372YJ-nWegxVuv9MmZJ3ni2tefrG9mjj6X1kW_GwACP86ISFTcKZz_Rjukb4ArO2eg==,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKXuad2lxFc44oY4BHFFo3qQTFJ4oIRAoBRJbkFFVgq9gtW5un8NBlgy99mrO-xBhTRipcWHJeyg3upgbRpAxiBJeM-00ApIUIpTfRDkR509g=,@negrobelchior tô botando fé no seu axé 🙏🏽🎶✊🏽,gAAAAABj7UmKl3jmiJ9gt0LIauDVW90JF2urKxQVGhmiX4DNt0yCj5su6ZjBBz073bVNaHxQURLuUjvMJCrBVVCiwWb3TNxkPqInrC8SaGuDqHzpxpV9lLaBfY0oGu0sp55MExKg20rXZVx983MjtziqoffOV0ZSVNcuc5xlpwrpvM4vAz8dP04=,2027,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKZcHzd3nfO8tt6uitliVX2noa2Ip9-TjUqTv9s-Q_DFGfQxX5L6Yw0Fg9jPicjsWQFUT1L6L_qRi0H1IY1ZqKyDl46U3leiUJjpcpneUmsm4=,@castelllovini Que delíciaaaaaaa de jingle,gAAAAABj7UmKU_MJKZmjQk9gqfDGCNMSuncDtjDEN8uaZkxc9e7INuZu7JuRv2btHFbdd4vUETKVjzs-PnhUPXmgQTpN4wlFFLI191yx1shetmmR0_nqOeTKYTlHVm6M-LsYAWIHwcOSEb5ctcYXTsy14F7kekjFXw==,3525,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKhZR0nf8yy1GtubC5r9tBU8yDOd2nySajOF2SK6XBbrIKhOREPksCiSbRsn8oXzdVX4NYTnikhGjNYu-01rD8AadKgtbxo2GH2lvuvIgxR2U=,@ValeriaBnews É uma idiota.,gAAAAABj7UmKTU8uoZI76M0OzW61pPGpWMXGv1Jo19w78dVkGhzx-cDRFwPLLAD5lKGaBdg3y74cL7IbaMo1mKqCB7BQiH7fxDHYMKFY-4sxeniLWQCfLwqhcOVIQ2SzBiizRqSdtg_0U2TMzPHnvwcVdxfOKI49lQL2ynuZNO8gdWVNKjhPXtI=,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK79vW8hdrElouAXMXJVPhVf4cid8Bm3KBT8_vVcafJDaSlj_NXhSqdb4TjWfLPtp9ynQahB8fBz7ZXQeQesVE9YR1LFXJeqCtoxqRbSPEiY8=,@ArthurLira_ Vcs são todos vagabundos,gAAAAABj7UmKZpPiKogHFT6BCqH6YJsk3FT3kRGYdQnrWHla5SLByuJlYHxnuzqdIbPHqKAo0cm9HIkeC9FBbG2AvzM4Y14zFhITUTa6LDbc-QY9nO2ls5xQW2gz92fnD5528xEZr19R_QZFNeKewMgdcEa86XH5JjLdO5o2UlJ851Ch74FBFMk=,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKxGRWhSOzxQ7piS_iXkLwY5Q8z5Y4pgQPLbZeiYOhPA26LKIRxT5qHh4RmkHOnmIf7-PUP1SidzI56VLDPy6z9rnOX7UItyBOtLidkw2CaEg=,@guimaraes13PT Que bagulho escroto   dá pena de um ser tão desprezível,gAAAAABj7UmKYKIUC9k7AAnFcKwuWSqg9uLEvkstnh4eemzy3dijDJQZQJL9E2-DvyIlHuDRHDAz_zTLrQNmKHfa3WjbhCaNIDUDgPEY62nJLXc3MgQyjFKUZlDI08bwpFcMtiAA6PPicKDMdzKe6BOMRb6oBnI3XA==,1289,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK4M5HN6IsygEM5drFsbYAxsfcC24otucIUNXcllGug6tLLP5bWv6viM0dmHqdNf7-8uByaVe7s8cxhjeghBsHNOGZBJ5Tgwe87neWwCyZ7hU=,"@CamargoDireita @leopoldomorgad1 Só se eu acreditasse em papai Noel!
Merece um belo de um processo,esse safado!",gAAAAABj7UmKjkz_qB_Vrz-rcsf6c6MpTkYe3HBbpLaS-M-mxRa1_sB2qU-qC2HnGW6Ai6rfc20toh0t7bpVfiO5vTuo3vw2qO4Fz14pN_NpTe23nKKfZKPo0uBYy3be5gD8isLH1dgkdY3ZSfjQTAg2_8zOUMbZNvg635oZNxkdXNvC9_H8DN4=,566,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKlJacai6HL4r9xAsN8Qb7jnigryvi3oNZtfuSmJNIrDp5xq10DEgWnwPCJpYph7GFltRQsu7rNEGF8j5VU08LU6rAIkWmNMkOVFOzuV4mHPQ=,"@GMonteiroRJ Você é um vagabundo nojento! Vai ser cassado pra parar de ser besta, seu bandido pedófilo!",gAAAAABj7UmK-3Nk3Q-jL1u6rmgnp9LsK0qj0uD0rTZtDEqASMbm6yza9gEpUmT6s8jl-O7zNwXczitvqHaA4TdfQIEJlMFcxtRovwuiT5QMSWmYb2i7IYHilbkyR7xDrR6H7jsxhvPasE4TaVLHk1dJ-0DtjYdQvA==,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK9xFg8Msp8qmbCvWGunccnWiEOp_xiOQLHi76yadLrtm0ypTu_uy2pkw_NkPLRY2MX5EBX6CvGKFLIBotsPKs5e6Nby1n-O69vlITecEJLqk=,"@CamargoDireita Ooooooo povo chato! Fazem de tudo para separar as pessoas por cor de pele e origem. Vão carpir uns 10 lotes, falta do que fazer!",gAAAAABj7UmKGxkcPDYC7oXM49HThj7InczuZi5K5YVildU-zLXW1BIne_j-3Y5Kc9MYbEhmIyGP7Pg61fIVlIoFrMzKzoX2qUprbqM6zYSn7oPfbEIMBvLNWJOArrLcjwpW5ZcTn34k2QF2Z5J67dEaxDIn9oLiqQ==,2027,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKyPc5aTblAXjr2x3TClqk3xyRi338_vpSBCQBRy8cZ8555ueLVFd1CcadBCKfUp87MUJ5VvF5Bvy8-bcOkfVM932US3xd7LtwfGfH8Zi7GsY=,"@GMonteiroRJ O que deve ter de marmanjo que pesquisa ""novinha"" no xvideos e tá tacando pedra não devem ser poucos não heim kkkkk",gAAAAABj7UmKOxWEqnfjCt4d3ujpOoGNgmi2IRZpgZaGOA4gK3tq85Z0dNGgiaqJJAwg7bs_uc1Ou90ofUOYnCGKuNx-pD-RE6momakBrhDEAfpzqy0KfuSdmqB1rXFe2aS9AQ1CYq-blKxQc1x9z3_FNmD4i_gDBA==,566,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK13WezhIPHh_yj-UzUcMKhTL6iu7EXZOdGrkAXPRaPX9qUYyma5WPWxVL1z8zTm51Ooeje6OHYkx-xuYdeOAGsFpRvQ50KPIv3YmquesX8iA=,@TenNascimento Coitado Jair falando a vddd 🤦🏾‍♀️,gAAAAABj7UmKD-Pldf8KpEbE0niS6AmRdBxOOq6exfUvC4aNg0YxIhjgvJPKaGI5TONMRoQqjOy3KcNRCZIcJv55WTvZsWd9kUWhmRxfBJ1WvqkGQwwlF4q7oWSmJSyMydOUBotmDZZKKikMNWuJsNZYkTucjWnpoA==,2027,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKPmBdmgpa-FhZJEwK7C5y1kMCQAfKVBGbum9WMI0433T1KhKXSPhYgAm1sgsuXxYUzLLSPK-y17csfl2Waq4HZ7fMR7rsgTxjS9L62FOE3Oo=,"@CamargoDireita Capitão do Mato,  vagabundo!",gAAAAABj7UmKNABONZVESI6oqeGlEMsNJgwauvAc467lQalUctjeNM72WrV33K0h8x88WJfaDCJMbASNpHE7k6Z8MNMp9iByVYPKU0AsK4Ssqjy4bm2pvTSNTzhyHImghRj5-gfpmiFsmyWNHsTv9PPnNTMO1j9eNA==,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKDkygLzusbMDr1GuPOrFjOatvDR4jWhB-JJKa7yxfN5Tt8WhuyMpJkGMqsRF1n2CKElIfdG84LXC7T8hnieI1U1fgBr7R3dNkKClvgToaqzM=,@GMonteiroRJ vc gosta de paffoca novinha?,gAAAAABj7UmK08giPW-RCJxEqrijLA4In1bLh4OzDjHE8YXfOMcc6yAohumTxpVaZg4E3OrXBVBvz1jCEPZfMqnMS3QTYLWr2sMePHhCEu0lNdcDsWy-WxZnOvsca3_e5vcXNErKKD2au99DDqD8Q8-euaA6px9pkw==,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKRT0ZBmp2DSpT19klofdrJbu6i1-dbo3-FTwdx0dkCgam9tC3kfE8KayGjygoRkf8Zt4fTfV3dRB_MsNiihu-MLFp_YEivGVGF4WjvSn9JwI=,"@Izalourenca Boa, velhota. Mame mais bandidos.",gAAAAABj7UmKrZrY7xmsnxWP11ZHfdy7LimLSZxZN8I8rFDic4-26tXE26xc4nm-GGerXAjvxIFnEDj6uKEs8nfVJUhGm58_F2irMAVJWHaLw_0LgsNdWz8oPxESPKUfQN-LRBIYDd2RCUFWF86EmuBycRqp09azrM_Kq1KQUaYjnPvWrjUEWR8=,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK4Wf0FFm12r3lKll_2V769k08sExPUw9MEQ6howN15t_0fq4zOA9hoZyuepFvNZiS0IFsQ0AdHjGX_iqRj0Bu1ouIbSQo-ptDr-HhTJ5E5r4=,@EdianeMariaMTST o advogado putasso do lado,gAAAAABj7UmKwX9-6oP0rZKllsX5cwyhtlsYbvLb_jBmE7NNWdeY_KfZyQOrB4TWJWhU9H38ev4r7l68pTU29j44cKkNbB4OxaGN0ACjVrSznEC8uNndR3gtxtj9qHwNJ4IG9GuIeSF2SjntFQ4-vV_7mPDO8f_IFA==,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKd2rbBHR1yYqim9nEwLoJnF_OnOtF0bLm2grwdmtrhEmACmlXAZi5EiJ81_WPo_zVZHtBcoLvnEyy9-6XNhLIdAoCgyzkyD9qiQmrwzzNNSg=,"@LeoSuricate ta vivendo de renda ,ne malandro,ja se formou??????",gAAAAABj7UmKjeWXBHwmYV-4VRR_KJ3AvJv7B9q8CxmxoFAR1Kd88IpFqaekn3uVONsFrsHIuUvfHhvE27kmgD-eCszDvZMoJrhNyGRA8Qv72p6-sGNrwvtQ3KTAYHN2ylGFVdqYHf-Gp0mJtk_vAFlT6AL-ROmY8pEcn60g9GVdVMEyIupz4GM=,1289,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKhnwSm2CjC7P53W83macG3H-215bs-uk4UxtTnyVPKI_WBZHQRg9nZAw5FntIs5a1K3z2PfIMBDHpJzUrj1Ny4mI7PIfaSIXigS7VMhRM0Yw=,"@southaferreira Mimimi racismo imperialismo, enquanto isso faz parte de um partido comunista, ideologia responsável por 100milhoes de mortes diretas no mundo, genocídios em massa por fome como na Ucrânia, que hj tá em guerra de novo e ADIVINHA de que lado a esquerda tá ? Dos imperialistas russos",gAAAAABj7UmK7O80k653EI4WjqmZCuKpBBk8lyNq_zzmKVC2Ib-pp6GltLtZ4ke91jw0ghHLwQhMwwAfdQiMAmjHUWJHnyjHaqFVzjTHdvSt_dNIX39zFIMxi6yVBz9WaOQVIjR18-IVqdw70h4HdVlvGfRSdQayuA==,2027,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKY6E0nxbwpf0O-Lk_MFsDwfCGYhSlnImPN5V_yezXC6cOv4TkVpCdlji0abDN3nHCkfcVVkYQ6H3m3-eOX9bGYH3v1ET_0WcrkhOXNQAYZoM=,@beatrizcaminha @JanjaLula Eo keko?,gAAAAABj7UmKNPDHvJUdsDmCicOqU04f1Ci5G8C6bU6atzaBa8DKaPzYr42ue9Hj9eD8x6QwkFbsip3_od9B2WM8FMr4tZrpAeDdtyUq_-U4pqPXHOe1jn0XGz9SXLmdH4pYj2E2pjqBiKYH9wAKQr-Ysfu-Gc8_24PV7-7bT5quL8TiR-WdTtE=,3525,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKZdkH6YFemv10beJ79VlGnStqOea890u0BRyZgkfBJ9UipE3wxXZ7JiNTLRSptCwnk0hRj6Kn3sH6498USPFHCuIK7W4lZracvaWHMY0MwY4=,@andremarianors Golpista e safada,gAAAAABj7UmKQn1eLSUbEPX4vMiUs8j70MH4cSM3rEoKafb9WGsf-oAi4QauORJigwBLRH1_1oIrjgONSLUi-0rpNkvTV3oU5Te_3t8BOG1YUS52t06r9c9sBwNitdmh4qyrVhVkYtKdcd4AqxsLcJy9jBoOTF6x7g==,280,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK-n-bF5Yd-wGxdfeKj4G8Ywgw3NhBbDiJT09M_7zUG89IOeRCIYpJ0jFGOrikFPywCZmxeD-5Yurrpz1ZNz_5TluNgugudGhi-R4vTYGmP8s=,@anarosa_ba O ali de baiano não é muito diferente do ali de mineiro,gAAAAABj7UmK9DFtdgLQqq4ScNyZHwKSPXW1gk9WiOxNp-EEQNp_5RGMQkGCKXv9ejMUAGDDQjMvBxZ5KY3azf2jbtygPBusF26IiHfwfQD_hrrtra0G9Qg9QuibaDDaApQeb6OTQh9RlDX2oiUNH4aCWlJ1dZaFCA==,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKv8VOhH_mG97Oc8X4AkFNjXwBHLTg8jW1gtUThV9N2hb-63OwkS7Smh_CWbuqBXUT73b_ckIbMbI3xFMJPwY1sd5mlp7eYSfpfGLVPWWBHxo=,@anarosa_ba Ixquece,gAAAAABj7UmKpd65q4Kpn7mJSkGo4Y3QEeygMv2uefkxHgHUT7AqvH80fyb-e8ktno1Y0nNzYvbPLszBtZ2NwLfVogEfKjBHQTuiJoy0uH4FEJuZYReAA4EaIKa4NQZKfi0CM-eK7LpJVeZYOoYk3EkiuggjwqvROKiH24BFmxPU1dIDIpt_nUU=,8109,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKxr_-i45c29CBuhxEiYvPfJdxw653FKzDjJRLZd7ktTOszi8mGu0cFDStUnzshPk1kSN9-9J6e35V6JFIUvRXZNRD9SMx5idJtLw4Q9ZG3FA=,@RobeyonceLima @LulaOficial tamo com Rob porraaaa! ❤️❤️❤️❤️❤️❤️❤️,gAAAAABj7UmKSNBmI8G58bQa9Te0VBRsAUh6QTylO2Fqi27OxCc_wEcXO8ruDDRh7ff_vYGysjq3OWqqMOLDl__-vUT4IAF7nG47YZ6qmnuo9zxqhP8Dj-YWk8z4r84_CIOHbOER8Ga220fxYgAylNmenoD1_mA-4Q==,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKaPKRlpOBkfsKPCVsYhogSvOtRUexSaQDPBgDeCVk_TMGuOT8A1n2i5pCg6hV5SKTZTqFuiHGu_DKMbacz1LWArwhUvSL20SRmCvAg7I2fks=,@TandaraCaixeta E doping é pecado ????? Cara de pau oportunista ! Preconceituosa,gAAAAABj7UmKwmLZtOLXBCw-8fXSvZ1eC310swpZMSqYrohG0mK6pifi5DFqmx2BUX3hS_QweV6SkB6e1e8-18k6-PJhzfmm0ZX-Jg9ne34VavrFdeFCSwMgmlAQLf_H1g-14WYAZb_cKNzdWNuZ3jH0M8Qw9zmdtg6CI2mdiEdtp-w3LiONRdE=,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKhztQLHUmh9ZG563SvxQY9Wx8gg55sSujnLkefEYSEobaOQp4I1D56nT1SNAUJci-ND0e9RdcC4vPGWoJVAt3IucmAprdL9LK27T6xU4H6DI=,"@Renatoafjr Verme sujo. FOO CASSADO POR SER UM LIXO, nunca foi pela cor da pele seu bosta!",gAAAAABj7UmK3XOQzgGs5Ath7_B8G0drF4p41BcPeyIyfd58Znba5P_HWsbLkqraH0VqmtW1IQsktrrAjbzoHOn6ybA-ZqslVlmMtbQNgkULlidqBWjJBaauO30PYw7pwCxlj24eppwF7Meu2pZvRZekbvtR8oAsGg==,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKye1WwsFNofVIUvgPPfhfsNdnsupDcXsZ044WKWqe7KZBPgonoEkqiRq6zHfZTe6CHQjdNHaO5LwI5IUjrb8rzcp_0oizrtPhjH-yZL6VKaA=,"@reportersalles @diogoflb Esse daí não sabe passear nem com seus próprios cachorros, que quebra as costelas… ainda mete um atestado.",gAAAAABj7UmKwnd_KLqGQlDFKR_kO05gPtdr_a0ieUq8leNYnvNuomQitucuUpdOOEAFoyj2ilRIVrsCWy4leBV--2xm8phSzDDpnvUb0PlFGl9_h54OdHMt63pw97yQfsKREXBX6Xax-EoPnFzG1zwamybkVyB9Hw==,566,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKwwgzzs0ytzJb6r29LkLRMn8IWlCe70gUmsb1rhJjsgVryGyZvVzZvhHk4hDVSz7IeY_pRBRH0ypLm-9txn8AGeF-gh7GQU5UVwEiVsmlFvk=,@marcoswesleymw @LRobertoBarroso é um canalha,gAAAAABj7UmKmt802Uir9ADRqRZLZ2UdiNBVn-SwL6BD5gqlCZSTcpLDr7zRxqK0L1ATB6j4zkR4twE-rSU00ftHYX7iA180goLvfgYAj82P0DVnMVhARZP-yfc88LuIN69qh3LTCYYZrXDjarR7_94xCGLZ5gquSEBWFWUJGF_UtrtdE8i152E=,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKNofcuUTEA24SXDndYcgvQkGlmGyWs8aislNi3Qtu8flJHnp2AfWgueg6J25eWjb9qVu4k-kCvLsbtbXb0YbC5AhiJ3XgqZuf0aMCi_iUcss=,@soutamires_sp @Podpah CHAMA ELAAAAAA,gAAAAABj7UmKia2y33YYFEgttzeH9AR4YpSllrt4r5hZAJqIh0A-WBYek44rE_e1IS72-jC5UAvYa3nA-rpf9aE8fPwg-_LtsPJFNV4pN36gKXQu697LmYDtQ8RJqopoSh_YdynlCzsTHmcaxyKKdBOx9gEkoawbO-vsvM6CakOuNeJ1dlHaReo=,3525,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKTVz-iJ5z8pYFvZ8La5JZJueI7I5io0SHsLMhLZVnGt6Tiq2P6mUNmS7CIQ6dvIYEAO1MIpz87XIlurLExAqkSQfcC8F7CmtdBZcQGZwxN-0=,"@DuarteJr_ @LulaOficial Tá lascado, vc está mais sujo q pau de galinheiro e olha a quem ele se alia🤣🤣🤣🤣🤡🤡🤡 vai levar fumo novamente",gAAAAABj7UmKzYXZNAUWPaczOlVXOrKxYtLZdT_AbC6p8WWR0BTLQiSsoQ9uygxbn7boXlH0zTyHB0fCOdsmnW65J0oJZtk8KzR2R8crjOvCEoyzNsMGXDKCLnparm932INXgS2zNTsP2TPrkaCyFcV7LuzRS8zaluuCFqpdDRn9HcZSLDH4vuM=,566,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKvrfAuoXyQOw95m0yWV725Drn_vQd4jha7sRbC6SdFORVTvbVp2IeWQLmDsoHyFWwJ-Wkjg1ofFgGYF8XX9VEgcLSw0DNC3-OTq_mokA1QI8=,@GMonteiroRJ @GMonteiroRJ você é um pedófilo canalha,gAAAAABj7UmKKyDw0o4FWvh1Z8wfxZFO_xWaVqhMNE5V5_suAHXc8tVc12-7GkTC3bp7RC5kcGvwYyC27KU2O_RU9W-Hm4R3lFcQnM5RD_KzVZBnKipIGI1wonE05EKy77NrwPqGAH81Gfa34-Vfo5qKzhoqGoewKux4m0Pblqy3teyBRx2N_nU=,396,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKFmWooTIPcghvlunvkYBwSuyFwdI0DiZz_4nLH0BdqxaLsQgv2Sh7KdwAVkg1JMQqXHcet_VMCFRGTL3rF4JnmQcX336q8ymUgMqXhKBlE40=,@TandaraCaixeta Calma que a Miss Doping tá falando,gAAAAABj7UmKb-egz_mrAoqk0yFvh-eCGLIbwgvuAwZeG2BaOYjk2ibbMpHK1_UhK39dCWLVgsaaf6XW0FzZQumgaIsfgSgFbLkQt7aCVMPeKszH0QcPDTo6s9jlVUPhtlAl1CY_PNKxmc2AO5MB78hf3CfWXbFKWQ==,3525,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKLLVmBEzNeqtSWB7gPV7IAezdwFYRpYkh-gwaXU2Qs1lesSVmMKrKilNzZPY9_0oBlx84NmKhzAaureaxH-dgkQc1JtkO9xfw5cN3rMTytWU=,"@beatrizcaminha @JanjaLula Errado querida, vc acabou de encontrar a atual esposa, do ex presidiário , maior corrupto da história do Brasil !",gAAAAABj7UmK5Q_sOvg50MngL9W1lMH3I1AlKIaAXJOU9f8D9yv2b1w1Z6xHhq5RR9hXOiZ79zU4RUeDe-BHUwA8QXymPGAPKSnpSUL4XDIwf9dE9E5ra70JH9wu0g4PtM6AVj2tRgDlAe4_oBgXsNuf-0m4-40a9g==,8109,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKf5aFPNsPRJe1bruDYZUSVCjk4YYgCzhIduf3uozRTTOPXxwYuyNHIsTjiTk113xYHGdI5Jq05huSpqeBVtucFk0IhWuGGOC13pqglyYbcKY=,@fabiofelixdf #Absurdo,gAAAAABj7UmKjVKG2dpwCGX4KvIw2IV-m3vYHmTBIM3IsH9f60MsSPNBsvdR5OWdJbpo1p68KjQcQjfz8LlQ9ad6ihMO_n6x4OB_ZLkWAxz1OuszCKH1pVUDT3U3a6zKJNPKis3eHzm9KxzqY_1_lMuPQH9ZuO8hErEswIp1ffl6QKDCzleffdU=,66786,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKPPh-pecmbMD8iThLJ-PLfA0INcbHdcjP7GTFF1fz2QhVHExfU48VI8acBoV_ZfZh0RxZfhbxrbNYTRA2tjOXVBmt3z6czwMHg_bFrnZcJfo=,@tiriricanaweb Vai à merda tiririca!,gAAAAABj7UmKdE3MpdQrh4W4R3Q1TwZdTCNzGNuO5GoOpvTQYrLoavwq_xOQfeV9eN9zLyD9PyMctZbL8iqgprUZJvOIO4qKzi5qOj5qkgMWKXPm1SagF-P9HVSp_In9RRZQpytvwxZ9bBqx8LfwiIhkt7hAWm7Vxg==,566,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKuVgLIGgMPyXPbm5okEj5C16xAERHX8x_9DriKhn9o4F_DWpfP80tB6ej70cGjj1vvVMxsh_zZE942l-OVmjHSdyoXhTmslqVNcktkTJdkSY=,@lucasapaulino Foi correto! Sangue de batata com um vagabundo desse ninguém tem. É muita mentira e canalhice desse padre fake.,gAAAAABj7UmKDNT9ggz47QW10XBPILkRGM_KWzbemoFEu36nysoh-ZG74TBD5ctLwO-sqwP5GJ4M_BmwDeeHrB52DAoS-zr5td9BMl0rX1aPEz7luKhOZADMuEQTGnwNskx9EoOWG2n_MGjOkno0V2W4Tqit7Yf02RJYjqMhOVqaO01ZWSgtDZY=,904,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmK35jbsXfT1ozW9Ay8EZUfo_QNSJoE0k-GfQk71w-aStJ3bKk-DwLUIgl0JO7lfPSvZpSjyi_Nmz-xa9kLE6iv51-p8HcmeQalQ0fwsSKfHLI=,@CamargoDireita O teu leva fila na mão idiota 😂,gAAAAABj7UmK5gVe8PsHHarqmlmTnt1OJlJPc7UYaX5J1VH317rL0oUjEeUJ43PgxjjLRT1XoV5j-Ytd1WUdP8i_a8taP-Zc1vMr1jPKT0dtpxcCq8sd9T4kmysXYDoJFTgq__duTdrUViUJHNqhi7UWscBVHSnMjWS1z8BDMBJZ-0qo3u60frk=,566,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKq7OUacgoVjrsrmfW7YFeTQBuRtSCk6-rIXwJ51ACIlOaSVzzr2WJPmTEpWyPlJXUXw4mgA0r31rZU1bJXazWsCL5a1QfiO68r6QG6xXXDUw=,@orlandosilva Suma seus lixos,gAAAAABj7UmKB9b_YhBd4Y8QrjaHDJApOuqHHZAgNKXN6z9SpI899dcPhW5i9yOri7q2WBpYU76Qz4tFlo9L7KPbrM-Fe6i0eZd-b88Y-Ge-s-ItuvVpl9WYSoK3Q5VQz9SyvW76b9ISwllXXbyPYZsaOyCuPqQXOlT9x6tzkVVI5aKCUrBz26Y=,661,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
gAAAAABj7UmKxyGDtgZKwojPgF9bSDfynWHw6KWtWvstHKH1aKtqxXzM9FouEIjw_3BeHGmXzIzAKxrsAeEtvpaFSEcr9x1VlHFkKsCQQNLSYpmiWNS6GqQ=,@GMonteiroRJ Cala a boca seu estrupador de merda!,gAAAAABj7UmKkt9oPaIF7w8J7YElT0fsEHAY254fkOixi2Yx1GY19uzfKzC8Oukx92RravxqvSy3r_w561IHWtyfnL5x-aJ6TQj0EoeQlMXa4RYLAbRwk60GWWJj0HDxEe1DQ1sFzQozDnyRX524ejbV5b0xO4BJXULVOfRiqpIWCsnc0slVvS4=,280,,,,../dados/processados/amostra_tweets_para_anotacao_pessoas_negras.csv
