id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je3yO3kpwBZMXXXhbLk1McE47MXm11BhNCNRQY40_6xV8lQaOsSZemjRZIlp_PGxAXGK79z6FB3FXsyyFbgDHR23tRuMtFZe7vDAyC9OgdGsaU=,@BennyBriolly @Renato83oficial 👏👏👏👏👏👏👏👏👏👏👏👏👏👏,gAAAAABj7je3G652FpPFvFwBx7XAjtao84lKxxOhZTNZ9BF5MFkdO0GbY9iJs8kN8Cd9f-SG6c53FaxNYb4g4xuzFas5CxO0r_AzjSyVYAsKvcPvYEjDZuVeJydiS9EXoqfVsATjfZFhDJ_yNneRZ9n7klfQv5OjdxenxgCqkPIqDZYwcIvUXzA=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3krhrLdqJnjbYO9T6-sDBY6PMj7vm92fXsB2vCJbRY6PWX-ft4RJk7WpMEpAh0oVRBWPiIroPYahWnEZPgWIF7uVe9CL-o4lGQoivnLY_1Jk=,Pra deputada estadual é @VaiPaolla 13199 mulher negra lutadora lgbt https://t.co/9qauyTuLBQ,gAAAAABj7je3ANK2gL4RnaNctozWL0T6fxfN0BfjgYEEUtH5rdEvZkJsGWABm9-G_DRFmWxF0zyIG4FqMyrwcq6cweVGUBxyGT1_Eyayrys1bmQ_BUhIefCjx_QUiCBPLBCalKDKje0RlIzIGm6Lr4FnjdOTYjm9cg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3QDmJYg0Zdegp7H7Ol7icvNpHIaedAiK8Ch3k-KiW0SuWLxSHsX2jef0pg_F8k-9FSPq-QAzoebcCnP_PN5Q7_Sf7PWEV3ZHAfmV15LXS57Q=,@castelllovini vamoo simboraa,gAAAAABj7je3y2B7t8aqB5Aig8dAZRZSV5jtH_JgXvkivR1R8vLUuNLaT9KXCDw5QQX5AZRWJuKxcLV9Rr72OYj1y9JiE6KX_L_ZBG7iuDqOqDkQmeP7tNRgGb-kkjmUKOCglv4r2uZIoe_uwWNABwevbwg8b4LDaA==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3-A2fDh2jD0pRDcsFOz0ZzwkRox-eJK57L22uCHouJD6t7JwseAmnO6YxAY84qSC5G4DcJ-vaRtHJy8M0T87ZEiZSxR8gGCcUUPgcptUdBZQ=,@PabloAiresRN Manda um pra cá 😍,gAAAAABj7je3EJmlDGNjfiffP-TwcXDh_xO2nldJ38qE5-DOYJbhImEUTqbTCxCqHmgp8m0lTcv1bTdofjA2xLYNq7SJhxjExiq9QHj2u1wx1cUqOT_V0vXOOEK-GSfW7fLW53KuTZDMq_vHpD_9tYh7BoO0rUbuKQ==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3uA_KyANxJhS-dxEBl96223geA5Ioxuz47xw-9SXrOsrJNqbGEVvXsOaqm6F4jCS9RkWUPsqbzAJiYcxPovRbnrxL8-5dJG-ssj6M08lOCCY=,@mariamarighella Precisa lavar aquela boca imunda para falar da nossa Bahia.,gAAAAABj7je3bLcL05YKMUVTv76gcYPeVdoKj64q5CacwO85suOW_Gz5NHqXEAIdO1oklzdOreDitS3i7t5Qx5w9XRB0oqPC2Gu4RpoIH5_w1LH1n56I1XlW3KCw5AN4IwGnyF3I7ukMlQIpViehtooizU36FqyV29uSFcSWPazLj3x5mGwbdio=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3p0idtCldvnnu3jeAcvGAEKJgKM2j6lDzFSC0-cx-680aWpSMpSAj7xVMdtW8W5LcXIVvTWEU-XVAPR73bcPrhQx3G96muNUw3sS8nDXnBUI=,@Izalourenca Essa gente é doente!,gAAAAABj7je3ic2tEA0Pr3-knJ9wH_3ukT6uvKKtRZrsb-LdkRyZZblPbzMqDSgwtL4qUI4fDB85tY1kwOTwYWlMREh8oYMaFeVkoMR8lS6Y13tgDWwHayJn1na0y8EG1usloSZ3suJfOJC2KdmFZ18tdmVyQBDD0x8YjcBe_vbxNvJ2MCVvW3Y=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3cKglFrbVlJkCJWtE4ThCUaFoe4nQNLuTP73XkU-6gpQaCEqoU87Qey16scO1Z5m0TK9J5yuMilB18JdvUnfHpfv1-STsxZaSaxGioAhQS90=,"@SomosTocantins Bananinha na cadeia
Bolsonaro chiliquento
Carluxo surtou 
Bolsonazi
Avião com 39kg de cocaina
Cbozo preso
Dinheiro vivo
7 de setembro da vergonha
Juliete no museu do Ipiranga 
Gabriel Pensador
Lula presidente 13",gAAAAABj7je3mLZEp9LY7puMfbxIPTxtSsbZCZwo5QdGkEdmF8MTPYFNI6ZCY5ebPZsQhdgNKT3QSDlgokrYOwZO6XfxUN2fYYLlXOIl-vw3-UP8tDYqDP-_Avw1yPvf8ZbyE0mdS2YGERFzIEHEylyuwK65O3nN0g==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3JNmRybk0weehcxQYhdILRezUngV1T-D5hlbC_hT7VV-NOBnAmy8_6ht7dDDw1G0SBTYS3BxQi1f4PSXQAmXnGh1p5n4RmEGfwi5giWtGgt4=,@AriadnaArantes @LulaOficial @geraldoalckmin Um saqueou o Brasil o outro as merenda das escolas de são Paulo kkkkkkkkk cuidado hein anda de bijuterias e sem carteira e celular perto desses caras,gAAAAABj7je3DlLWkpRsdGGHyo7qeRMYaW827c26YKWM38gVi3z-hTEDHUZFvpf0uS--WGvspss6bl26w3mAOTBPX2uJO4p6Twk9dSvv0QSkIev3s5RAjUrw4hOcDFrET88vutME93dZjBzEIPd6IulFDgkFIqA_AA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3gxIgUCwptNnGJPvFqbCfJ4Php9qV8lIV_8c8_VDwJqHeUgUDwL40IPnFqsh17WDyNUzGP37ggW8zDMBnXIlcHIaRPYWm0dEAi1km3cw4MeA=,@RuthVenceremos Desgraçado,gAAAAABj7je3qqYPTUXO8qiaqDor1KhuNh2QK-ydTtmfoQaV42AR4zFYUvGPS-hCsmInXpyj-efgu04R_nRypLXuR3dIm67mVH0X9S2E1aS1k6nHAIULKREiAqJnMY73937IcQo5xvzjd24qIhHJIDa8jYzbnpxT0A==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je37nAni_cVs1uCa5JgzK6SQza20CLuYGe8BG7XIm7Arykx9uXFco7uV2JRY7ZODJ5o0RhgJQnGbPDw1b9c1yWCSZUrDVKuKTyY1DUmD_Ekqdo=,"@castelllovini Cristão não bota em travesti, só sai escondido",gAAAAABj7je3cTYudl9Z8OqT6P_v4hGjn_rOz7drn8_PIEnuUD2oeaVqVLB4thldNRa5V1dPodniAfvCyIciNdudAp_PVKbdlXyVrO9yuitNVknIEbVAqSfyBJ1M5BHg62PPRx3APRfvHWJSCovhTduKqyng8Sxp7Q==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3Xe0DTAcZ6JfFEJRBIX--5tn0VZ_fso_fgi1JFLmNVzj41fkU8AqqDm1MppmJ8uLv92g36Cn8TRWrmUcaZtHe6rqTyxxTqi0lWmJO9odzlco=,@fabiofelixdf Bandidos!,gAAAAABj7je32YhGGUtG8yJ4GFqk50y0SpyqaV26bDloBEAjkEUSx2XYXeNAVe1QZ1ZtK_X5w_KXojJ0HjMVcACoJPMdy1XQ50Zl_X0PqxsqPkZunn3WvKyzvouY23JEg5z_5kfUDfwjWdPToDvo0CIn4STBrdTM0gN5SHASGQWkrJnvyyw3BsI=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je39iD6uxQaybhJShe2mCoTcl7fl0QRPTlkVxs8xc2S-qgyleJoW2J_pHAN18zyj0rnOm58z2Wc9EduC4jYyUN6U3fbVJsdw2EasBceYamI1D0=,@RobeyonceLima Depugata!,gAAAAABj7je3IRtcVFdbN6smuW59z28401n8b_Burab8Q7Mf-wC-pHIK4FC5pGwKiNCkL0YJt8EeWU1oPq6xZi8g7y5134O_CrGwyKJGEvuwU3M_buEAyiRmzF3ZYAiCvcFDkuoLiS80x4QzKdKgekajEwah-d_66Q==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3bazfGZC3NCJxT4hOdQckjcH43TSmfFKBvIpWzbDBL_Whe_0dh7KjdXheAm0YIYoIvmc8MPbWIV0p5_ms0k-xXGHdpDNTJyRrGJszIqAKJRQ=,@beatrizcaminha @JanjaLula Kkkkkkkkkkk,gAAAAABj7je3fpX79kO588RDThstXKSXdBbz9GNy7-jHH9-jc_py61hoFqPl2WLXZExmV5btX5HnAxkhK7me534yKq-qCMaDUcmvNIwrvtwm2nnUfQH77cRYeZRQ9X5u0_Z9L6y3_CFvhkzq38IuCqKF23o7Cnm8fQuw6lb0X-ti3o2tcxSj4A8=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3Y6jMGDSameN9vEtEm1hbDk-2zJVaazO2W5TeTSxP_Q2fnouU5pmziSGlFb-ccMIYSKFXHmGNhSXe2rcnw3OPYSzj_e30IK7y9z6dV84DrNo=,@beatrizcaminha BORA BIAAAAA,gAAAAABj7je30FbESeVy4U6G7GFpELmT3t5gcFQSoM15cqBd_zefmxB2pozhDwe-xI7cGdAnWdQZBpIBprTfk6pvw6xLs3PcARSXu7lexlE18fZ5SSkEpP8JhYsTtnw7snA-UrYrMD_PSFg1QNTcmdFC7BopLhEZGQ==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je36Pa2KyIMzk-qv0KnCZ18isymcOKk64DCygU2gy2hBn_pdrhWtktlpizwg_HnU8Kc-1cI8-DjpZr2FzBg-JUVbcc-eLtvOPt_yw7HQWGaYPQ=,@ErikakHilton que gata da porra,gAAAAABj7je3s8L3Pd6fpzPLc4cVai9OrbhYzQylwLlkTdmWEy4aXEi96UbZOPNdD0RYm19P7pLi775MKHLBwNbzYWS8VC9apxmre9RDar0j3AZ0zr_ujIUGfxlZxZWBVsDgUTqfhsbOynqoNOE_K6ly997L-A9OdjDtR_XNja6lMzGzbXkgSnQ=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3M3vLAmKzBSYK1UgbY0FJtw09DJ3DZ7ipTN1G-NaimKR2MFOkQb-HyGXvm-nuxOnd9BqcNrJYfeTiUQwDzomT857dhQAdspaFXEiFAp0HKi8=,"ontem foi o dia kkk tava no bar com os migos e uma galera do @fabiofelixdf passou ⭐️ QUE MATERIAL DE CAMPANHA INCRÍVEL aaaa ta mt lindo e bem elaborado! tem pras gay, pros preto, pros legalize, pras gostosas, pra todo mundo ❤️",gAAAAABj7je3LrFRtKh048JRxbLc7RFkbIC0i91knRW_07Zb96BbPKD5ZWN6zgVGFGDfcZWnpSTLIrMK_E0oXzmIO8Ii3Jvc_iB9aa2srkNdoPN9dX20Drk2fKO6FayBy23HVf6tuJzo_DHZ8VLAKxk_FqdRKkX_VA==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3nJLFLcgLA3Eia4M1Qs3lN6U2ofka6ZoMBNfEPOR1RMZwcZD02_li0lWvOOtW3P3Oq6OzmhYz25-FekoNsX4hlJLioQmGESvPmF_-EQmhGww=,@RobeyonceLima @tocosono @ErikakHilton vai ter bancada preta travesti SIM!!  ⭐❤️✊🏼,gAAAAABj7je3pxJRh7RxU18uzz4Csj0z3PW3vL9dMkwhvE7xRkpZOadRsFMN0nF4LMdbFPbKbe14YC_VytM4cT3aasrvdOVSC6zqVq6Y8lgP6X7fVAP0t2XHInOvf828yEikrb_sWt3e-sHsvvFPYHVOpVy8U-KYGg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3X9o9duLII4q2ZtEpNQ1ZoU2Uo8RYAR43kAWjZKH_16gKPbnnkT0ssfZb0Sy4vbsNi28NOq3FyQtRRcVCNto2Sdca109x3rZsUyjXThgDdAE=,@PabloAiresRN @MadSancosta Tu deve ser é doido,gAAAAABj7je3vhXHe6JjXvNElO36F-dFyp1AXi1SHERX34O6m5bt8cobF6eBbVOCv8Y52opWU6-QpFNZoBgADJ_51RWUazzcrfM1wLOHlplNb0RBZYqrnhzCD7bugsrziSOI4l-RY4fP177lNel1FbjRdyLpBdEICQ==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3_8QQZ5IFfK1U7VBXE6d3XTrbSZmUyRkshxOcG7lK3jsGIJZ_Me811kWqEvvzBQjbQ2LKQWViVmFvEXH4-S76DOsmsLKV0SMS0aO2KPu_c1M=,@ErikakHilton Precisa estudar geografia também esse BOLSONARO CORRUPTO,gAAAAABj7je3zxrMieZABnKSNEPvBKzVVtWGkn0vVnu_uB4ZHamhz7NGlQpPw3UtY3vYHzjFtraDR7ApJ3NP1X3Zvuisl3H7RyvNGNiD43OvUB7DeHtqx9KpmtmHaqE8rSKBjlD2b9XLYE2G9WP3m2wUv8XFhDeSWA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3j4wZ6Gf9jr3OvfaMNq_-ly6r7idHaIRnilxEvUqJixECtxp6Cw8MRfDS3znO4ywkOZyGbaQOt84fm6C8D7B0t6jZQgqCRXRnLgUVoYMctGg=,@ErikakHilton Vale preto de direita também ou tem que ser de esquerda??? Hipócritas,gAAAAABj7je3tm7i9gWslDmGyM0Gh5oNZOepD3aEnX0r9P_qrQBro_vgEUYfV7VoVfUlemgPe8DA_CxAqA9wCRHQHIFthKL6ZEhLvPll5FtWxbtuNOKKUWHPfqjlTiBbSzRDR-sdZh3cqggdf3n9ovHN6ouUDtOh8Q==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3nhWz63Zf2-nFAPKoSwpzRolRh78jGl788eNuz_GXKRXE-0-3D-LdfnGtO1ASSOQTATH7KmbmA3zkv24jeceaLCCBSDpJXq4z2Wox-8WpOxI=,@fabiofelixdf Ei bozorato vai tomar no uc,gAAAAABj7je3aNuyjFituNjjX_98fBhIIyDFFlS5ZgNp_qP9LO94IIK21AhWMpANEnUrvs3SdJZyVnzoMfKiVkNqQm4x_KQJoNYOJWuXTC-U9VVEwqht2TKFwpfWYL02ukg6Rwa6LHSHxaeip5GFqwQg_gErcBq2LkwYf0ZcXW29P2hhzWNJD6o=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3uFcr2jUSszz3pHIvaOTrSik6YfQrw_1LuZeS9tLOTkBeOXBKx3gTF9eJQNcrMSXuryMvXe3pGpVKylHzJ6mfQUzT9NcxQuYkcOqQTnjAb30=,@ErikakHilton Te adoruuu mana,gAAAAABj7je3EIdjAZ0plJSGvMfYrpkn3Zeg9Cxi5i0ZXaGVaYJytVt5u_SGd3XQQopJOg9BzN0KsOXKFjj0jKHlovO7R6V7vXjUyprABqTIUKSb0HbldvW5EY4hr_Rrg91POrvtrWLBwBTcb30oV9Bumo4OF3jnd2EahH9u3shpkSpSLz7wDao=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3FCNzXVy4b7ZL7DBFzIjwC1ieW7metN-x3zLcOVef6aPaIXctq_Jm0ek0wxdU75BzfnH2d4H4AhySBhh7nlRjzAFnydtGRGmkJbgx1YO7DwQ=,"@AriadnaArantes acho que é fake, Ariadna",gAAAAABj7je301ncViG4BQ4a05KGLTeenPiBGvJmCu4V9jLBOgpHSQgLXVBaV9axClBA-I4cacZbgPWhHNbP46VsCNE4fd-0IPIy_s14VdKwi-_Ijg18DHel_2ce6DOmyX6GWcVVkATY3hsAfVI34uOec5EfjF2D0Q==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3CcrJMQ_G9wqpmoZS047Xjpp1j6kO6z_2x5lsShlXMFTTY3oCqyqXjeu1dHajqczU1jR1iFz7VFzLXEXZm--UlZqAhxL0KEIJhnJPBlDWxbA=,"@fabiofelixdf O Ibaneis agora: 🤡
Canalhas demais aff",gAAAAABj7je3vfXK4Y2GwIJ703C34-T-mnjuJ3QDSi8rl47ZjXEuvRRXs7qDgWyd7XNcqU6DpNPuVtamu4zNfF5M44ztOovfwqYQB05mSWM4hGEf7LBTc_eJ01PZcjdnGZIS3R1UkJQuW0pc1SVYni0N--7WVxtzcw==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3aX_iNNZUUB4sKK3CeyyBdRjOR68snRsoBYaLvbxcSTMJTabo4F80E9UYcS5KqhbZwNsKB7gUgL96OY8wFnp_d8l79nnq2gN6VAfmVthe-Os=,@VaiPaolla @skkalnari Claro querida,gAAAAABj7je3CNU0fXGw-U-zMnZ1Jtj31yP0anb3SwkIa4T6iJvATK0u29ei8dxluLa7cJjp913n2pTRVptdUM_oTB6BZKKrRGfWiwerKtI4gtLDleyhxwO6oSdT6vEO0_QRtmMG9hZBnDvgNZVmMAFA4b9tKEUFyw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3yxIvoRQZX_dYkf0O-ruV5NVav-uimMWtA2Hn0W_VAnjL6DUDiU-n1DM3-CZL-I9YDeB67RdxGD3hNLtpTiitCsiOglvl26W0D4V-tRCsyio=,"@fabiofelixdf R$600, para essa palhaçada dos maconheiros?Eu mando o PT tomar nu cu de graça!Tinha mesmo que ser o Sepultura.São burros drogados. Venham ao 7/9 ,duvido esses mulecotes aparecerem.Como idolatrar alguém que te roubou?
Só drogado mesmo.Jumentos",gAAAAABj7je3Gjho1DT3oMKR-eDyqYx1ZyrqfRAKUizeh5cBAarD_iV3ag5rHjH24CfyDaCDpdzGp_Hkv-FKwsp8oH0ye4XmNwkxkB-pLo-FUd_Cx6bYuMKMEVceEbbK_pzltzUJSo_Q9SL1DPB5DUuRDfwI-o5GGw==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3cScQ1yZ6KQv3DcIi3AxTptHTu43NEIQbKYF94Wnhj5Qf6SQeDsI4JV6nR_EmAO3SzGtyd9157cmA3NIbf36w34I_ER-K8VEixOj5tVbdZGI=,@Izalourenca Ahhahahhhha que doidona mane,gAAAAABj7je3glQ2cpTmiHXCM7oAZEfIX-ErG-LMrb_57VUKQhCh0gUHEfXYhwzbIiIg71ntF4sHE2wmTS_tkk657mnPg9HyLObE3sQoyTZJq5KYUpooZht_wVqUvcMUIJo2qyZH8xeS4xsNo9hr2_lW_8E_oLR-fKKaeUpXQmuNvk-vR-iXpe8=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3bahNkVxklev-X9QniPWSxn7ZDRT5aXBRVwtMzD2S4gljzlswQsELfwqL9hytRdGkDkYseJvWKn-gR4LdGJKZoNMCNtMx4SQK4RjqVBmBIWo=,@beatrizcaminha @JanjaLula VAI NAO KKKK,gAAAAABj7je3Ss8bCW-X4zWZJDv9LdHciPY0zkK3jIMKkxjrb67TYpPIqQGKBeccCbe11SfBTyZLv0ueTfh5U8dLgjp5daTriVydEnLr10kisoUjr76w_vcD06VIi9NXP6_58JNAin2TFbfymrm3SCk6guJmH5xtnw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3hxqHYYAi3ATje1A1kV06f9zGw_ep2XvbXieAcfK2fCq4aqi9hbkqtlZrC3eQF9FW-tb6V4cpyAIf3lsA50w-nE7JFqLpYQpM5SS6cQ4bRCU=,@ErikakHilton @ManuelaDavila Que idiota!,gAAAAABj7je3Fb4bC6Mrx--oWwka8QTpShSCkCJTp747o5fQ7GWyWq6I1CvincDR5rTKbyvPOS1bV1mMbwLx5DiLRaHDY5_JpRZfBkMtoTg7SoUZppxPBsxiWrthYRAJKViJsotf5Gw9AlrGRLGocWuM1rp1BwudjPwmjscAHdXzdA7Wl9i4x0c=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3rXcnUVp9tmpuFYmVM9-lqMq78YXvNfHGhyqpQxkTeQaPu4lKcnLkhw5GIgO89LLMqSypetEauXvstEmClZeQ91cmbpYpePoWV4iMLl9GF3Y=,@Izalourenca BH é um reduto bozoloide… tá foda,gAAAAABj7je3Vihm6Mjq_9Bl685_nkPOHr5mdnOLgMjrZ-lGngonIuclg-9AdWhQgS9xDN7hm0jVWGxKPalRt1ILUSI3bJ_siC9rGYTwF_PwKwV3I08fgcO0fjvHB9_BrhIREIMaQ_tyXVHjyAhwayCymM2y1kZ1rMJVqVSds3mqSn9u-DW5IZo=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3yynHTh74QaOWsjqkzcYO2hmPhLf2Mc-tS1BE4N5tYLAQnPklxanuy27c6kLtq9EVOFKVeNTlqs2r6A9MDyiRvGFNBMs-UFAcBR9sMVlfqSo=,"@beatrizcaminha @JanjaLula Tá doida?
Comeu cocô??",gAAAAABj7je3p4ZgTiBJma8XsyM6ydiknGV46kcCRUUPYjunTifkIhE4nKjI4hAsYLJlcy8oiWWJrw72bt3rbvwf5sSh0jAvwdzpnTo-8KNRCV0YqyjiJDmVQIcy-K5ARPvFhGeyr3FcQ54wU0eKmjAhRxaLgUdq2ScIG0g_wwhqEFeTycWu8bM=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3JDge6lb9TXdviWs0PsmpuEDmyoRcJfD2nocdnty8bPV_Iispi1TjtyD39cq37FKLK-gfljzSgNRQTXbDpOMrQwYU_O2ici4r3uFRP_a0Zr4=,@PabloAiresRN se fizesse um desse com maconha eu botava,gAAAAABj7je3x256UR1vJ4Qm6oCY2A-x5q8Cukm6CJglh8ftokhHOTgfnyNg6SXaP4Hii8DxndzSp3gGISppX7r8W1aVjaWOFo84sXkve2YGARqmiWCpU1ggFaa7ySk6MNPoUA1UFPhanAwxAtRRG1igUFqFBFbXVg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3PmbfCfAaaFYTzfnHMUrBcJqAQtQXk962sH-5ZCXxkm47jjJfkwVdb1gVRp5Dftwi45aKjpWu30sZKi_Hr7_1IRyT6L-ykVQq7yMb7MMy8ZM=,@beatrizcaminha Vcs só vive de Bolsonaro eu hiem,gAAAAABj7je3lxDn2n1OosjdjQ1eSRYSg-r4TNa1-BCORIFqEBYcE7S5Rn_EP-Vk9Uo9lo5l1HuAj63-gg5fU8mNhz_Mmur7RrXk_iQlqyB_-I9oJcIdg2BKYxw2hrcv_zE9vdZTF1kzbGRcwuZwy-5bV4t22p_t9QV3qe9bINF1H4BlB7ibB3c=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3hxEyRum88FMOrjdSCR_mr14hxxUf53ViiWyw7qQMtZxxvlJTvMqnjrfCXxuMB9Qrz-clkElk2zlcJHELRnxItA2FJ0YYMO4kW27J4NWbLZY=,@vivireispsol @mairacordeiiro GRANDONA! Minha deputada!,gAAAAABj7je3Cux3rOgufCXe6P-RubHm-ZmBma9aRZ2F-agSMJnxfjhslpB32dI-mpRYamorLgcJ3Pvgh8OArnoLEF0QgbDNT8jH89AyyeiRnslJn9RTYqF51J8_GT_V2K6zrC4TxmaPY0cZj6_I5aLdQNMOkthzJw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3ab4CHET8L9Y1NY2FUVhHCwNPzV4rQ8emPkwIjJv5bnLijQKUT-oUiD70_fdUge063i9IxtEcQfzzNFPfdsom5W4yO944lfgAL3fQnDiT-UI=,@castelllovini gata o tombo vai ser grande,gAAAAABj7je3cgxdYO_ZCLvdplvTg0iSJWpXQjTLNKPSktALP14JkWB2dH77PEVdlUROA-olyWGYW9Z6fphmtAdlqfbeX7g4q7nC-RtPpYiWbxSz9aGNhe1c6EIbHwKArEAEi63-lNLpjpnhnLUy6ZwQ_57Nvvk8oQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3F69aDNNpAQm202ORgjt552h-olAUAK_MZGdCgZ6zb0mxxwNGxhqztBG6gHyUJX8vfhQI3ScMlAebyb40NTkXarl_43upQQUFDt5Rdc5Sg4Q=,"@ErikakHilton Não toca no nome da Tay Tay pra tentar convencer alguém a votar nesse lixo não, sua escória",gAAAAABj7je363onZxAoO779eAy3o3zW_C_j-m1K6PEStcWAb4GT_ZIEU-IWoezA3lUxxGb1JbShxMcd8moQq-tJz6wlacDT9vWaQb59SXGX6fBhAw8au1GluFHa-8c-OGtRwiW7rBSQSEDDh5zqzp7hT4ZvjnogNw==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3UhL4_CkVKK_fDbGjkvQaOYkFPv0JIyThHsKxsDWAp6he6IZV21cMp91SeyNToHaiRWWYYPXIlYx1_g1k0G8hiV436MZ9I8360lt5BaAjtwM=,"Bora de Vivi 5000 ❤️

@vivireispsol",gAAAAABj7je3BbLgFqZMOqG5hmx0jo9wbxyJqprWrUi7S_5-71Bf57r3SwEFPa6j0VUUYY_JRfhh38RVrPdvnLpO8QnyDWQVQOectiAozY1zMxXF_fQRxrmfz0BS-4ntEebUTGegQmu_X1Ldxn9qgxuZ4En49Wexhw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3K1iKEHceYgBhTAeiiCfddppbTyCAb0xZpJGv5KsM0OeIgdZwQmQqa35cYz-FhDipU0GpXVj7dWXVDWhWLf7qhUbTCzPaO5cB1I7TAfhojFc=,@VaiPaolla Da uma olhada no espelho antes de falar em patetico e cafona!! Kkkkkkkkkkk,gAAAAABj7je34B8Pt4_wBXdVB29gvOGx8203ARppTL08Mm8yix4RxorEcv7juUkLR8JtnGuBFKp9SMDRshMy5JVcaGftL4WbLXdPGZx8hkmrUgSKX3yheH3wNuFWXLEvYvSnpK1AfDzfRmYkBjzlLhXR9sjWZLCSMw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3v7WeJCb77jaOcvtVVluuw6z8oWZC4dt3jj-CeYxboaPgX624M_c_vQNNzMgbXbpL2ToBiJrGPhx3eIVLO9ZVNk91SGFQEmPgajarTSylhDU=,@bellagoncalvs tô vendo essas marmotas aqui em BH...,gAAAAABj7je33zbPc_q0NBUECV7vXhfo6IitGCoLenrCRjpTKSgQGl4vf89mZujb2YdqicZkD6gtajbG-46FW4whCTRPQ6mbK4ct9w-emXhKwaIDq9_fWZFIdpTmFD12Ut8tmuDVzFAlJT7Hb6W9_h2YPySdnYLkwQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
